Sample,gyr_y_Autocorrelation,gyr_y_Centroid,gyr_y_Curve distance,gyr_y_Fundamental frequency,gyr_y_Histogram_0,gyr_y_Histogram_1,gyr_y_Histogram_2,gyr_y_Histogram_3,gyr_y_Histogram_4,gyr_y_Histogram_5,gyr_y_Histogram_6,gyr_y_Histogram_7,gyr_y_Histogram_8,gyr_y_Histogram_9,gyr_y_Interquartile range,gyr_y_Kurtosis,gyr_y_Linear regression,gyr_y_Max,gyr_y_Max power spectrum,gyr_y_Maximum frequency,gyr_y_Maximum peaks,gyr_y_Mean,gyr_y_Mean absolute deviation,gyr_y_Mean absolute diff,gyr_y_Mean diff,gyr_y_Median,gyr_y_Median absolute deviation,gyr_y_Median absolute diff,gyr_y_Median diff,gyr_y_Median frequency,gyr_y_Min,gyr_y_Minimum peaks,gyr_y_Root mean square,gyr_y_Signal distance,gyr_y_Skewness,gyr_y_Spectral centroid,gyr_y_Spectral decrease,gyr_y_Spectral kurtosis,gyr_y_Spectral maximum peaks,gyr_y_Spectral roll-off,gyr_y_Spectral roll-on,gyr_y_Spectral skewness,gyr_y_Spectral slope,gyr_y_Spectral spread,gyr_y_Spectral variation,gyr_y_Standard Deviation,gyr_y_Sum absolute diff,gyr_y_Total energy,gyr_y_Variance,gyr_y_Zero crossing rate
32,0.10931940125132439,0.3296394436376346,-87.46190847643192,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.02148297973983797,-0.41857488733573955,-0.008357777471969967,0.061862796870883696,0.22916256516720354,38.888888888888886,25.0,0.02563260883954948,0.011745715767142346,0.0027420701933040742,-0.0001981696107207908,0.022294591440811022,0.009006328922575019,0.002154787516458638,-0.0003200191891440454,4.761904761904762,0.006481569301633912,25.0,0.029224267694434567,127.00078992707182,0.7558629885413591,10.618618456283285,-0.8209573807467302,4.142093047210958,20.0,38.888888888888886,0.7936507936507936,1.4284692435890443,-0.0051517009694066465,150.95735990009996,0.9521503375170078,0.014036637287991087,0.3482429145496174,0.08607826870183023,0.00019702718635462177,0.0
33,0.03125432761418608,0.3772409400111186,-48.536790809453144,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.008719096948640788,4.5908471149976595,-0.0012609811807745767,0.047302360179058235,0.185572795777874,42.06349206349206,26.0,0.013748939737123739,0.005504956128413412,0.0022276409798177832,0.00025598214027540173,0.011810381444218103,0.004017155159915934,0.0018161512860510633,0.00014188433653483136,11.11111111111111,0.006029400866071787,27.0,0.015626081866092625,127.00052335286667,1.856546146818454,14.3073582168264,-0.28402219197185447,3.0039892730624365,19.0,42.06349206349206,0.7936507936507936,0.9979166454043814,-0.0028342714477470397,176.61445026538104,0.7977122326339774,0.007425704720143979,0.2829104044368585,0.024609706782823686,5.5141090590768576e-05,0.0
34,0.09989365057952836,0.76175221884794,-121.0277959480656,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.02143453023600475,0.8080967754291142,0.004757837225824794,0.0784405048425816,0.6563819352816858,30.95238095238095,23.0,0.02207200320444525,0.013669403185590543,0.003147853517519783,3.851373595381304e-05,0.01653948910191706,0.008608773957200251,0.0023454120023143656,0.0002571126481629108,3.968253968253968,0.006029400866071787,23.0,0.027935982981677328,127.00135522402464,1.2710931587957237,8.482619924273243,-0.31942958145222966,6.023035407206571,17.0,30.95238095238095,0.7936507936507936,1.7984098726784439,-0.007152426010168479,94.59511470434788,0.94233241588947,0.01712442173317172,0.39977739672501245,0.07865641777915619,0.00029324581969552394,0.0
35,0.11206651255433481,0.33042862771247616,-113.00670503047536,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.019009447987626972,0.799435288220129,-0.005568303175385749,0.0784405048425816,0.33198691158851074,37.3015873015873,26.0,0.024785992245246028,0.01263332113586968,0.004024168130133037,-0.0002030029721409851,0.02042141791089889,0.009019015791195151,0.0030842408659130308,3.0117564638318384e-05,7.142857142857142,0.0032996829945497047,25.0,0.0295891809506573,127.001886057089,1.135638693925426,10.870855412570968,-0.08847211800452995,4.467219647254374,17.0,37.3015873015873,0.7936507936507936,1.4689695984691569,-0.006653325162080083,134.07224885665076,0.8781435136197424,0.01616088542590859,0.5110693525268957,0.08824134846798018,0.00026117421774934463,0.0
36,0.06599375927712027,0.7299609659497639,-74.00933451609664,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.015744077209737768,-0.5034846459908611,0.002694061692714551,0.04728645365619876,0.25750526415200603,38.888888888888886,27.0,0.020197436160440473,0.008542087400322463,0.003775222785739228,8.290532810104567e-05,0.01980703524144009,0.00804911867169789,0.0031363495749885117,3.0117564638318384e-05,7.936507936507936,0.0032996829945497047,28.0,0.022706304066327086,127.0014986643865,0.4333028602554215,12.58481410912336,-0.06508499965690447,3.5333137539037076,20.0,38.888888888888886,0.7936507936507936,1.1812993379888246,-0.004341890028088428,149.44330863035452,0.7674593663727998,0.010374961055224922,0.47945329378888196,0.05196358998198446,0.00010763981689743382,0.0
37,0.05826134952814825,0.4537164661594888,-78.88290864243213,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01750962184934387,-0.7531152756783137,-0.003999475577264349,0.04372695644887227,0.16309204448754402,37.3015873015873,25.0,0.018660935113668446,0.008715034602397875,0.0035591568828492273,-0.0001976623467012678,0.018768580149721884,0.00859383896274082,0.0029905898773050082,-0.0001936489181056135,7.936507936507936,0.0013580101345967571,25.0,0.02133463834211066,127.0013862290532,0.22080431414852045,12.480855511312164,-0.031355951574161704,3.8009579058321266,23.0,37.3015873015873,0.7936507936507936,1.2577395565225542,-0.004628926279341586,136.0909530112983,0.6594115598679049,0.010341000622382444,0.45201292412185184,0.04587507836862067,0.00010693629387211408,0.0
38,0.03133788218116686,0.4849623552850788,-56.862009977686284,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010909525904794172,-0.42515625617482256,-0.0011461050486714784,0.03478597040773297,0.19714079485324168,38.095238095238095,25.0,0.013740032012115834,0.006145589693587469,0.0031845963390059466,-1.422118381478882e-05,0.013002822787879176,0.005619213574851267,0.0025479614381779866,-0.00013753173918103906,8.73015873015873,0.0013580101345967571,25.0,0.01564695512041771,127.00108469390477,0.5048330264100575,12.956355839166912,-0.1606873190707933,3.6352510511422995,21.0,38.095238095238095,1.5873015873015872,1.220824492571349,-0.0033329211436545956,133.0230761454192,0.4772412506066285,0.007485901739029049,0.4044437350537552,0.024675497780446337,5.603872484639815e-05,0.0
39,0.027036977727905885,0.6193209695366699,-46.43829911641602,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.008167529102186976,-0.6164404671274211,9.39748680399563e-05,0.027172945572680778,0.10997610970269321,39.682539682539684,23.0,0.013177320433799105,0.00499171677397487,0.002974027985815976,2.6912304216641816e-05,0.012468606418255182,0.00436803339312826,0.00257203284634191,4.6869259196488655e-05,9.523809523809524,0.0028266747240554536,23.0,0.014533629570732313,127.0009139685467,0.399878037926941,13.82361826435456,-0.036987625136635637,3.492903159045368,22.0,39.682539682539684,0.7936507936507936,1.156642336189108,-0.002715653013722149,143.11558320236776,0.35800444627360983,0.006130629224169839,0.37770155419862894,0.021288958840870776,3.758461468424529e-05,0.0
40,0.018911043445107814,0.5325168497810543,-45.21570480376781,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007717324973147298,0.14688700400009935,-0.0009390087219822178,0.027172945572680778,0.2915351173418559,39.682539682539684,24.0,0.010596879466339153,0.00470886967173566,0.0027329438110085106,-1.7520302653510652e-06,0.00975964554755562,0.0038521613432213947,0.0022632390869211493,-2.5159167508204648e-05,10.317460317460316,0.001528791737021198,25.0,0.012154938375611157,127.00080728462895,0.727480335777753,13.454282813068396,-0.1014402731420603,3.6816847819996146,22.0,39.682539682539684,0.7936507936507936,1.1822677628432565,-0.002646870939579361,142.473525044822,0.5409151354774833,0.0059538787769641745,0.34708386399808083,0.014890585389848672,3.544867249078441e-05,0.0
41,0.03293695822231041,0.8359762131963913,-75.75941307565346,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007376481080701287,6.9652798117228,0.003598875257669926,0.05273890711988551,0.08672825572747772,34.92063492063492,25.0,0.01285469420826402,0.006021139652143343,0.002820145550245551,2.0540477539001337e-05,0.011318772014647168,0.0036905220960116994,0.001887320775256572,5.6203617004108725e-05,7.142857142857142,0.001528791737021198,25.0,0.01604119652992881,127.00111470056056,2.413839439176661,11.081251761219717,-0.2136368120603605,4.4603593442531455,19.0,34.92063492063492,0.7936507936507936,1.448823371472639,-0.004458630057562174,121.5431325780973,0.6611461114453059,0.009595666882704062,0.35815848488118496,0.02593461277347276,9.207682292382349e-05,0.0
42,0.05402372918588344,0.6442395616254507,-82.21532888710306,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.009030601363241858,3.9780742353625893,0.000950653674696762,0.05935471121102849,0.32887628598544777,37.3015873015873,25.0,0.017627514811143226,0.0072027001578788795,0.003723217642843499,5.673817285265481e-05,0.01495916810975271,0.0042480048890236235,0.0023610399247597086,5.6203617004108725e-05,8.73015873015873,0.005009575678106306,24.0,0.02054410826160908,127.00190984645688,1.9940138516395467,12.503311999053551,0.10031839642300633,3.9119942540613737,20.0,37.3015873015873,0.7936507936507936,1.288030405464809,-0.004824225506407905,130.1308452886691,0.5222795644337666,0.01055135564027868,0.47284864064112436,0.0425383694377035,0.00011133110584764068,0.0
43,0.05295088160765022,0.5027017842281767,-76.68843781433203,7.936507936507936,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.011442509699090563,2.578815582310056,-5.0072264734444084e-06,0.05935471121102849,0.12747508618853887,37.3015873015873,25.0,0.01775773994594094,0.007354747808592403,0.0035790739318544633,-9.808301013133517e-06,0.015971884130948414,0.005774814735197175,0.002595127318104261,0.00018652468135283654,8.73015873015873,0.00398222547978915,25.0,0.020339094438046334,127.00164613928354,1.4338482704374582,12.298713287590513,-0.130912932537925,3.782078372661181,18.0,37.3015873015873,0.7936507936507936,1.2523971865145327,-0.0045020187029057085,130.54021687389624,0.6202389371147312,0.009916724992259327,0.45454238934551683,0.04169360756507891,9.834143457210074e-05,0.0
44,14.618453753034387,0.44236873415690803,-602.1932836668967,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.7812499999999993,3.046875000000001,1.1718750000000002,0.0,0.0,0.16991088143263075,-1.069987917555622,-0.06352034803402867,0.49602766026417866,0.2287281593289243,42.06349206349206,18.0,0.32416838196184106,0.0810515082653853,0.008719546000795211,-0.0025608342891368543,0.34659229795275487,0.06922299924076394,0.006783434110892328,-0.0029434885692893875,5.555555555555555,0.15191796317709205,19.0,0.33794477351422547,127.00899000401493,-0.2727298167281382,11.866853273230488,-0.6018836857448762,3.4819385755833263,18.0,42.06349206349206,0.7936507936507936,1.2680059750988786,-0.03538515692968756,179.6047757802487,0.9474681798282901,0.0955067017639236,1.1073823421009918,11.510593506326288,0.009121530081823048,0.0
45,4.913014493290223,0.3064809078455564,-579.6215909687304,3.968253968253968,0.0,0.0,0.0,0.0,0.0,3.281249999999997,1.7187500000000004,0.0,0.0,0.0,0.12993556505075107,-0.791939629068708,-0.06217015777643155,0.35481041279496184,0.2474337256463675,42.06349206349206,21.0,0.1724181823372985,0.07814326546879281,0.003943592372840194,-0.0022213123381556975,0.15196905420939272,0.06671844705400298,0.0030244217219716762,-0.0020728880398582367,4.761904761904762,0.053898643762826076,21.0,0.19591560869116548,127.00170013317519,0.6005699243494432,10.959578708795796,-0.5767776466857634,3.9000240172423846,16.0,42.06349206349206,0.7936507936507936,1.4229063214220103,-0.03411992949239705,175.12120043993548,0.9574035965218679,0.09303169421402563,0.5008362313507047,3.8685153490474207,0.008654896128331969,0.0
46,0.6899482675458266,0.24500528537988248,-265.5070393241512,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.07347902399711544,-0.9368052156856042,-0.029277027764180872,0.15392752258112988,0.33037657352004834,41.269841269841265,26.0,0.05865014090082911,0.03796274354635168,0.0029190260642805933,-0.001055449969129991,0.05319497462664992,0.035272899864882884,0.0022934279875748663,-0.0011877458191455192,4.761904761904762,0.0012571421980664764,26.0,0.07341812337700937,127.00091109791536,0.5816318445707422,11.286748593641487,-0.4790398892247173,3.564936936434442,15.0,41.269841269841265,0.7936507936507936,1.3213505078415184,-0.015619614555956675,179.16719018205313,0.95523035792212,0.044163127295456135,0.3707163101636354,0.5432663523982886,0.001950381812514663,0.0
47,0.06901714003281145,0.5149695712030138,-61.500805477204786,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.011246454541915613,0.7123865086926413,-0.0008307240183806492,0.052491305490473754,0.41760762044164407,40.476190476190474,30.0,0.02095319639278227,0.007750362966953275,0.0036010303804519,-0.00011978559752796194,0.018489263631650363,0.005975890725733324,0.0024333531727772466,-0.0006741958292156569,9.523809523809524,0.0012571421980664764,31.0,0.02322060306078073,127.00140763506812,0.7766192069775057,13.529614682476888,-0.22692452267169838,3.207405095650653,20.0,40.476190476190474,0.7936507936507936,1.0053254321660723,-0.0035994456073937435,154.8343482633137,0.7741799838316679,0.010007995175450255,0.4573308583173913,0.054344204750245234,0.0001001599674318356,0.0
48,0.22800783159635077,0.8038792579934666,-139.68876516300003,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.030841938024366328,0.19782747099006714,0.00913787279752432,0.10479001937206957,0.5096829985249061,37.3015873015873,30.0,0.03639273357328168,0.017649798264159185,0.007174120383716796,0.00036976283911992344,0.030534072664690975,0.013392086976827871,0.00531773642034028,-0.00017003078241140113,10.317460317460316,0.003606597029217025,30.0,0.04220558238369055,127.0064220820616,0.9181881564430882,13.041566426571977,-0.013175191157237313,3.4048280442557792,21.0,37.3015873015873,0.7936507936507936,1.0118905525042963,-0.008185999842020668,132.2116609882804,0.6811835787909899,0.021374754440943326,0.9111132887320331,0.1795337256664179,0.0004568801274106265,0.0
49,0.30550499578524837,0.48579201773980846,-138.21912099028398,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.02373066393300039,0.016880550514777326,-0.003949994038257875,0.10479001937206957,0.23323689135034265,35.714285714285715,25.0,0.04514057076126871,0.014948126209573497,0.008439773131046775,0.00011442296784310713,0.042145248033195054,0.011934748009457466,0.0062178453028332095,-0.00017003078241140113,11.11111111111111,0.013903311679717657,24.0,0.04885445506371198,127.00789531707859,0.7511010635052114,13.372814115586788,-0.029471028333213096,3.427761253342174,20.0,35.714285714285715,0.7936507936507936,0.9954455029499794,-0.008092938288086982,126.6844026882618,0.5552479956451206,0.01868386070701516,1.0718511876429404,0.24055511479153416,0.000349086650919145,0.0
50,0.15067587426325624,0.533818810027795,-104.80700809262815,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01418176829577289,1.5679853132614783,-0.003615434625588298,0.07838329321763614,0.3488878177765046,40.476190476190474,24.0,0.03100559511836582,0.010776787482417352,0.005102289128469301,-0.00027452844003056647,0.028797406251427946,0.007202683625369204,0.00405803623748981,-0.0009782469084541091,7.936507936507936,0.0034156010797775516,24.0,0.03430969640905745,127.00288767998305,1.1046655583871605,13.280697815145341,-0.0743672124910652,3.164852326656632,18.0,40.476190476190474,0.7936507936507936,1.0914952115358825,-0.006138099538085264,165.58334808772975,0.7615669744802783,0.014690416571277306,0.6479907193156011,0.11864242067972931,0.00021580833903765887,0.0
51,0.05741174220437567,0.4627515196068376,-62.550561298917934,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.012519308664573353,-0.5965895109596655,-0.002801506268890474,0.043155947243745274,0.41371814769659776,41.269841269841265,25.0,0.019145478382768723,0.007445173763980503,0.0032122585918704033,-0.00021917744388316615,0.018640740633587085,0.0063913374366823235,0.002594814031537121,-0.00041219024279706435,8.73015873015873,0.002318078262516179,26.0,0.02117850882313684,127.00110731128726,0.31143994720077833,13.763545353310999,-0.226172040595962,3.044720782147813,19.0,41.269841269841265,0.7936507936507936,0.9895685217216129,-0.003658504035633541,164.82568273778327,0.8359670683753629,0.009054274872490916,0.4079568411675412,0.04520609622391785,8.19798934666204e-05,0.0
52,0.025860887580471885,0.5774897457937067,-42.927047752087745,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.00867773373307915,-0.6173946479271275,-0.00016274457341503256,0.027629321612347137,0.330280189567119,40.476190476190474,27.0,0.01293480007792148,0.004801705919604136,0.0023554650973380887,4.404090278769978e-05,0.012716432894847354,0.004417752340932135,0.0017830101037123076,0.00027659236752376574,10.317460317460316,0.0009474607975867353,26.0,0.014214013656333548,127.00061198236166,0.21531799715690655,13.3190017733871,-0.2508668827124542,3.218761950468092,19.0,40.476190476190474,0.7936507936507936,1.0388481005116046,-0.0025138013058738948,153.53307028496062,0.8765474065820544,0.0058931427241022275,0.29914406736193727,0.020362903606670774,3.472913116663902e-05,0.0
53,0.01876586394712523,0.607632875528138,-38.49738832856448,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007366705190693403,-0.5153315968703938,-8.488536759072649e-05,0.024242332675556415,0.4142294456463034,38.095238095238095,25.0,0.010831375925776366,0.004520625799130503,0.0024315288963351295,2.5435426373574698e-05,0.010226324878512622,0.003858181770738162,0.00198579757436345,0.0004892101319892853,11.11111111111111,0.0009474607975867353,25.0,0.012108191941281566,127.0006491044539,0.35177546839915697,13.588087665735584,0.09923152149747459,3.4356452417140817,20.0,38.095238095238095,1.5873015873015872,1.068715799458309,-0.002252768173934211,132.1568188195725,0.6900944889088017,0.005411987402186744,0.30880416983456144,0.014776270824508051,2.9289607641428023e-05,0.0
54,0.051589628611145355,0.8892775403326252,-94.18669066544527,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.011983833640791327,3.583125536717459,0.004682602305400835,0.06169851583507051,0.21084294676007503,37.3015873015873,21.0,0.01586688160709144,0.0086341989099161,0.003367885816182375,0.00015448773905544458,0.0132802516878712,0.00616684488915832,0.0025836881160116072,0.000392161262908545,6.349206349206349,0.0015229441713241905,21.0,0.02007595510865107,127.00125279421616,1.8193658833178967,10.83150302856523,-0.18568558415290465,4.584060893890229,19.0,37.3015873015873,0.7936507936507936,1.5221591491667756,-0.005545686022696279,131.74714878500382,0.6981244873913981,0.012299839088017224,0.4277214986551616,0.04062175481192547,0.00015128604159111636,0.0
